ds,unique_id,y,no,loto
2000-06-07,N4,0,2844,numbers4
2000-06-09,N4,2,2848,numbers4
2000-06-12,N4,1,2852,numbers4
2000-06-14,N4,4,2856,numbers4
2000-06-16,N4,6,2860,numbers4
2000-06-19,N4,3,2864,numbers4
2000-06-21,N4,7,2868,numbers4
2000-06-23,N4,1,2872,numbers4
2000-06-26,N4,6,2876,numbers4
2000-06-28,N4,0,2880,numbers4
2000-06-30,N4,0,2884,numbers4
2000-07-03,N4,2,2888,numbers4
2000-07-05,N4,6,2892,numbers4
2000-07-07,N4,4,2896,numbers4
2000-07-10,N4,8,2900,numbers4
2000-07-12,N4,4,2904,numbers4
2000-07-14,N4,0,2908,numbers4
2000-07-17,N4,3,2912,numbers4
2000-07-19,N4,3,2916,numbers4
2000-07-21,N4,4,2920,numbers4
2000-07-24,N4,3,2924,numbers4
2000-07-26,N4,2,2928,numbers4
2000-07-28,N4,3,2932,numbers4
2000-07-31,N4,9,2936,numbers4
2000-08-02,N4,3,2940,numbers4
2000-08-04,N4,9,2944,numbers4
2000-08-07,N4,0,2948,numbers4
2000-08-09,N4,7,2952,numbers4
2000-08-11,N4,4,2956,numbers4
2000-08-14,N4,0,2960,numbers4
2000-08-16,N4,7,2964,numbers4
2000-08-18,N4,8,2968,numbers4
2000-08-21,N4,3,2972,numbers4
2000-08-23,N4,5,2976,numbers4
2000-08-25,N4,0,2980,numbers4
2000-08-28,N4,1,2984,numbers4
2000-08-30,N4,3,2988,numbers4
2000-09-01,N4,0,2992,numbers4
2000-09-04,N4,8,2996,numbers4
2000-09-06,N4,8,3000,numbers4
2000-09-08,N4,0,3004,numbers4
2000-09-11,N4,1,3008,numbers4
2000-09-13,N4,6,3012,numbers4
2000-09-15,N4,4,3016,numbers4
2000-09-18,N4,5,3020,numbers4
2000-09-20,N4,4,3024,numbers4
2000-09-22,N4,4,3028,numbers4
2000-09-25,N4,1,3032,numbers4
2000-09-27,N4,4,3036,numbers4
2000-09-29,N4,4,3040,numbers4
2000-10-02,N4,9,3044,numbers4
2000-10-04,N4,8,3048,numbers4
2000-10-06,N4,8,3052,numbers4
2000-10-09,N4,9,3056,numbers4
2000-10-11,N4,9,3060,numbers4
2000-10-13,N4,2,3064,numbers4
2000-10-16,N4,5,3068,numbers4
2000-10-18,N4,5,3072,numbers4
2000-10-20,N4,9,3076,numbers4
2000-10-23,N4,8,3080,numbers4
2000-10-25,N4,0,3084,numbers4
2000-10-27,N4,5,3088,numbers4
2000-10-30,N4,1,3092,numbers4
2000-11-01,N4,8,3096,numbers4
2000-11-03,N4,8,3100,numbers4
2000-11-06,N4,4,3104,numbers4
2000-11-08,N4,0,3108,numbers4
2000-11-10,N4,5,3112,numbers4
2000-11-13,N4,1,3116,numbers4
2000-11-15,N4,0,3120,numbers4
2000-11-17,N4,2,3124,numbers4
2000-11-20,N4,0,3128,numbers4
2000-11-22,N4,5,3132,numbers4
2000-11-24,N4,6,3136,numbers4
2000-11-27,N4,6,3140,numbers4
2000-11-29,N4,9,3144,numbers4
2000-12-01,N4,3,3148,numbers4
2000-12-04,N4,1,3152,numbers4
2000-12-06,N4,9,3156,numbers4
2000-12-08,N4,6,3160,numbers4
2000-12-11,N4,0,3164,numbers4
2000-12-13,N4,0,3168,numbers4
2000-12-15,N4,9,3172,numbers4
2000-12-18,N4,7,3176,numbers4
2000-12-20,N4,6,3180,numbers4
2000-12-22,N4,8,3184,numbers4
2000-12-25,N4,3,3188,numbers4
2000-12-27,N4,9,3192,numbers4
2000-12-29,N4,5,3196,numbers4
2001-01-05,N4,0,3200,numbers4
2001-01-08,N4,6,3204,numbers4
2001-01-10,N4,7,3208,numbers4
2001-01-12,N4,4,3212,numbers4
2001-01-15,N4,2,3216,numbers4
2001-01-17,N4,5,3220,numbers4
2001-01-19,N4,8,3224,numbers4
2001-01-22,N4,6,3228,numbers4
2001-01-24,N4,8,3232,numbers4
2001-01-26,N4,8,3236,numbers4
2001-01-29,N4,3,3240,numbers4
2001-01-31,N4,5,3244,numbers4
2001-02-02,N4,2,3248,numbers4
2001-02-05,N4,2,3252,numbers4
2001-02-07,N4,1,3256,numbers4
2001-02-09,N4,8,3260,numbers4
2001-02-12,N4,7,3264,numbers4
2001-02-14,N4,9,3268,numbers4
2001-02-16,N4,2,3272,numbers4
2001-02-19,N4,2,3276,numbers4
2001-02-21,N4,2,3280,numbers4
2001-02-23,N4,8,3284,numbers4
2001-02-26,N4,7,3288,numbers4
2001-02-28,N4,2,3292,numbers4
2001-03-02,N4,1,3296,numbers4
2001-03-05,N4,8,3300,numbers4
2001-03-07,N4,1,3304,numbers4
2001-03-09,N4,4,3308,numbers4
2001-03-12,N4,5,3312,numbers4
2001-03-14,N4,9,3316,numbers4
2001-03-16,N4,9,3320,numbers4
2001-03-19,N4,7,3324,numbers4
2001-03-21,N4,6,3328,numbers4
2001-03-23,N4,6,3332,numbers4
2001-03-26,N4,9,3336,numbers4
2001-03-28,N4,7,3340,numbers4
2001-03-30,N4,1,3344,numbers4
2001-04-02,N4,3,3348,numbers4
2001-04-04,N4,9,3352,numbers4
2001-04-06,N4,2,3356,numbers4
2001-04-09,N4,7,3360,numbers4
2001-04-11,N4,6,3364,numbers4
2001-04-13,N4,1,3368,numbers4
2001-04-16,N4,8,3372,numbers4
2001-04-18,N4,2,3376,numbers4
2001-04-20,N4,8,3380,numbers4
2001-04-23,N4,9,3384,numbers4
2001-04-25,N4,8,3388,numbers4
2001-04-27,N4,4,3392,numbers4
2001-04-30,N4,5,3396,numbers4
2001-05-02,N4,2,3400,numbers4
2001-05-04,N4,8,3404,numbers4
2001-05-07,N4,5,3408,numbers4
2001-05-09,N4,8,3412,numbers4
2001-05-11,N4,0,3416,numbers4
2001-05-14,N4,5,3420,numbers4
2001-05-16,N4,5,3424,numbers4
2001-05-18,N4,1,3428,numbers4
2001-05-21,N4,0,3432,numbers4
2001-05-23,N4,2,3436,numbers4
2001-05-25,N4,8,3440,numbers4
2001-05-28,N4,1,3444,numbers4
2001-05-30,N4,7,3448,numbers4
2001-06-01,N4,7,3452,numbers4
2001-06-04,N4,3,3456,numbers4
2001-06-06,N4,8,3460,numbers4
2001-06-08,N4,5,3464,numbers4
2001-06-11,N4,5,3468,numbers4
2001-06-13,N4,6,3472,numbers4
2001-06-15,N4,6,3476,numbers4
2001-06-18,N4,6,3480,numbers4
2001-06-20,N4,1,3484,numbers4
2001-06-22,N4,2,3488,numbers4
2001-06-25,N4,5,3492,numbers4
2001-06-27,N4,1,3496,numbers4
2001-06-29,N4,5,3500,numbers4
2001-07-02,N4,7,3504,numbers4
2001-07-04,N4,7,3508,numbers4
2001-07-06,N4,7,3512,numbers4
2001-07-09,N4,3,3516,numbers4
2001-07-11,N4,0,3520,numbers4
2001-07-13,N4,3,3524,numbers4
2001-07-16,N4,0,3528,numbers4
2001-07-18,N4,9,3532,numbers4
2001-07-20,N4,0,3536,numbers4
2001-07-23,N4,3,3540,numbers4
2001-07-25,N4,1,3544,numbers4
2001-07-27,N4,7,3548,numbers4
2001-07-30,N4,8,3552,numbers4
2001-08-01,N4,0,3556,numbers4
2001-08-03,N4,6,3560,numbers4
2001-08-06,N4,2,3564,numbers4
2001-08-08,N4,7,3568,numbers4
2001-08-10,N4,5,3572,numbers4
2001-08-13,N4,5,3576,numbers4
2001-08-15,N4,9,3580,numbers4
2001-08-17,N4,0,3584,numbers4
2001-08-20,N4,8,3588,numbers4
2001-08-22,N4,0,3592,numbers4
2001-08-24,N4,6,3596,numbers4
2001-08-27,N4,7,3600,numbers4
2001-08-29,N4,6,3604,numbers4
2001-08-31,N4,7,3608,numbers4
2001-09-03,N4,8,3612,numbers4
2001-09-05,N4,0,3616,numbers4
2001-09-07,N4,5,3620,numbers4
2001-09-10,N4,4,3624,numbers4
2001-09-12,N4,7,3628,numbers4
2001-09-14,N4,7,3632,numbers4
2001-09-17,N4,6,3636,numbers4
2001-09-19,N4,2,3640,numbers4
2001-09-21,N4,1,3644,numbers4
2001-09-24,N4,0,3648,numbers4
2001-09-26,N4,0,3652,numbers4
2001-09-28,N4,4,3656,numbers4
2001-10-01,N4,7,3660,numbers4
2001-10-03,N4,9,3664,numbers4
2001-10-05,N4,0,3668,numbers4
2001-10-08,N4,5,3672,numbers4
2001-10-10,N4,7,3676,numbers4
2001-10-12,N4,5,3680,numbers4
2001-10-15,N4,5,3684,numbers4
2001-10-17,N4,5,3688,numbers4
2001-10-19,N4,6,3692,numbers4
2001-10-22,N4,6,3696,numbers4
2001-10-24,N4,7,3700,numbers4
2001-10-26,N4,8,3704,numbers4
2001-10-29,N4,9,3708,numbers4
2001-10-31,N4,1,3712,numbers4
2001-11-02,N4,3,3716,numbers4
2001-11-05,N4,2,3720,numbers4
2001-11-07,N4,6,3724,numbers4
2001-11-09,N4,8,3728,numbers4
2001-11-12,N4,2,3732,numbers4
2001-11-14,N4,4,3736,numbers4
2001-11-16,N4,2,3740,numbers4
2001-11-19,N4,3,3744,numbers4
2001-11-21,N4,5,3748,numbers4
2001-11-23,N4,9,3752,numbers4
2001-11-26,N4,2,3756,numbers4
2001-11-28,N4,9,3760,numbers4
2001-11-30,N4,1,3764,numbers4
2001-12-03,N4,0,3768,numbers4
2001-12-05,N4,6,3772,numbers4
2001-12-07,N4,5,3776,numbers4
2001-12-10,N4,2,3780,numbers4
2001-12-12,N4,8,3784,numbers4
2001-12-14,N4,2,3788,numbers4
2001-12-17,N4,2,3792,numbers4
2001-12-19,N4,9,3796,numbers4
2001-12-21,N4,6,3800,numbers4
2001-12-24,N4,9,3804,numbers4
2001-12-26,N4,1,3808,numbers4
2001-12-28,N4,5,3812,numbers4
2002-01-04,N4,3,3816,numbers4
2002-01-07,N4,3,3820,numbers4
2002-01-09,N4,2,3824,numbers4
2002-01-11,N4,5,3828,numbers4
2002-01-14,N4,9,3832,numbers4
2002-01-16,N4,8,3836,numbers4
2002-01-18,N4,0,3840,numbers4
2002-01-21,N4,1,3844,numbers4
2002-01-23,N4,3,3848,numbers4
2002-01-25,N4,7,3852,numbers4
2002-01-28,N4,0,3856,numbers4
2002-01-30,N4,7,3860,numbers4
2002-02-01,N4,6,3864,numbers4
2002-02-04,N4,7,3868,numbers4
2002-02-06,N4,1,3872,numbers4
2002-02-08,N4,1,3876,numbers4
2002-02-11,N4,6,3880,numbers4
2002-02-13,N4,8,3884,numbers4
2002-02-15,N4,2,3888,numbers4
2002-02-18,N4,0,3892,numbers4
2002-02-20,N4,1,3896,numbers4
2002-02-22,N4,4,3900,numbers4
2002-02-25,N4,9,3904,numbers4
2002-02-27,N4,4,3908,numbers4
2002-03-01,N4,8,3912,numbers4
2002-03-04,N4,6,3916,numbers4
2002-03-06,N4,5,3920,numbers4
2002-03-08,N4,7,3924,numbers4
2002-03-11,N4,7,3928,numbers4
2002-03-13,N4,5,3932,numbers4
2002-03-15,N4,6,3936,numbers4
2002-03-18,N4,5,3940,numbers4
2002-03-20,N4,2,3944,numbers4
2002-03-22,N4,2,3948,numbers4
2002-03-25,N4,8,3952,numbers4
2002-03-27,N4,9,3956,numbers4
2002-03-29,N4,9,3960,numbers4
2002-04-01,N4,3,3964,numbers4
2002-04-03,N4,3,3968,numbers4
2002-04-05,N4,6,3972,numbers4
2002-04-08,N4,8,3976,numbers4
2002-04-10,N4,3,3980,numbers4
2002-04-12,N4,5,3984,numbers4
2002-04-15,N4,8,3988,numbers4
2002-04-17,N4,2,3992,numbers4
2002-04-19,N4,1,3996,numbers4
2002-04-22,N4,6,4000,numbers4
2002-04-24,N4,7,4004,numbers4
2002-04-26,N4,8,4008,numbers4
2002-04-29,N4,0,4012,numbers4
2002-05-01,N4,1,4016,numbers4
2002-05-03,N4,8,4020,numbers4
2002-05-06,N4,9,4024,numbers4
2002-05-08,N4,2,4028,numbers4
2002-05-10,N4,4,4032,numbers4
2002-05-13,N4,5,4036,numbers4
2002-05-15,N4,1,4040,numbers4
2002-05-17,N4,4,4044,numbers4
2002-05-20,N4,3,4048,numbers4
2002-05-22,N4,7,4052,numbers4
2002-05-24,N4,1,4056,numbers4
2002-05-27,N4,5,4060,numbers4
2002-05-29,N4,9,4064,numbers4
2002-05-31,N4,5,4068,numbers4
2002-06-03,N4,6,4072,numbers4
2002-06-05,N4,0,4076,numbers4
2002-06-07,N4,0,4080,numbers4
2002-06-10,N4,0,4084,numbers4
2002-06-12,N4,5,4088,numbers4
2002-06-14,N4,6,4092,numbers4
2002-06-17,N4,9,4096,numbers4
2002-06-19,N4,8,4100,numbers4
2002-06-21,N4,4,4104,numbers4
2002-06-24,N4,1,4108,numbers4
2002-06-26,N4,1,4112,numbers4
2002-06-28,N4,5,4116,numbers4
2002-07-01,N4,2,4120,numbers4
2002-07-03,N4,8,4124,numbers4
2002-07-05,N4,4,4128,numbers4
2002-07-08,N4,4,4132,numbers4
2002-07-10,N4,4,4136,numbers4
2002-07-12,N4,2,4140,numbers4
2002-07-15,N4,1,4144,numbers4
2002-07-17,N4,4,4148,numbers4
2002-07-19,N4,7,4152,numbers4
2002-07-22,N4,4,4156,numbers4
2002-07-24,N4,4,4160,numbers4
2002-07-26,N4,3,4164,numbers4
2002-07-29,N4,4,4168,numbers4
2002-07-31,N4,1,4172,numbers4
2002-08-02,N4,2,4176,numbers4
2002-08-05,N4,0,4180,numbers4
2002-08-07,N4,8,4184,numbers4
2002-08-09,N4,0,4188,numbers4
2002-08-12,N4,0,4192,numbers4
2002-08-14,N4,0,4196,numbers4
2002-08-16,N4,9,4200,numbers4
2002-08-19,N4,9,4204,numbers4
2002-08-21,N4,5,4208,numbers4
2002-08-23,N4,7,4212,numbers4
2002-08-26,N4,1,4216,numbers4
2002-08-28,N4,0,4220,numbers4
2002-08-30,N4,7,4224,numbers4
2002-09-02,N4,3,4228,numbers4
2002-09-04,N4,1,4232,numbers4
2002-09-06,N4,7,4236,numbers4
2002-09-09,N4,9,4240,numbers4
2002-09-11,N4,4,4244,numbers4
2002-09-13,N4,1,4248,numbers4
2002-09-16,N4,1,4252,numbers4
2002-09-18,N4,3,4256,numbers4
2002-09-20,N4,2,4260,numbers4
2002-09-23,N4,7,4264,numbers4
2002-09-25,N4,2,4268,numbers4
2002-09-27,N4,0,4272,numbers4
2002-09-30,N4,6,4276,numbers4
2002-10-02,N4,9,4280,numbers4
2002-10-04,N4,3,4284,numbers4
2002-10-07,N4,2,4288,numbers4
2002-10-09,N4,9,4292,numbers4
2002-10-11,N4,1,4296,numbers4
2002-10-14,N4,7,4300,numbers4
2002-10-16,N4,8,4304,numbers4
2002-10-18,N4,1,4308,numbers4
2002-10-21,N4,8,4312,numbers4
2002-10-23,N4,7,4316,numbers4
2002-10-25,N4,6,4320,numbers4
2002-10-28,N4,1,4324,numbers4
2002-10-30,N4,7,4328,numbers4
2002-11-01,N4,7,4332,numbers4
2002-11-04,N4,5,4336,numbers4
2002-11-06,N4,9,4340,numbers4
2002-11-08,N4,9,4344,numbers4
2002-11-11,N4,4,4348,numbers4
2002-11-13,N4,3,4352,numbers4
2002-11-15,N4,8,4356,numbers4
2002-11-18,N4,8,4360,numbers4
2002-11-20,N4,9,4364,numbers4
2002-11-22,N4,0,4368,numbers4
2002-11-25,N4,6,4372,numbers4
2002-11-27,N4,0,4376,numbers4
2002-11-29,N4,1,4380,numbers4
2002-12-02,N4,1,4384,numbers4
2002-12-04,N4,8,4388,numbers4
2002-12-06,N4,8,4392,numbers4
2002-12-09,N4,7,4396,numbers4
2002-12-11,N4,1,4400,numbers4
2002-12-13,N4,3,4404,numbers4
2002-12-16,N4,4,4408,numbers4
2002-12-18,N4,8,4412,numbers4
2002-12-20,N4,9,4416,numbers4
2002-12-23,N4,5,4420,numbers4
2002-12-25,N4,9,4424,numbers4
2002-12-27,N4,8,4428,numbers4
2002-12-30,N4,5,4432,numbers4
2003-01-06,N4,0,4436,numbers4
2003-01-08,N4,8,4440,numbers4
2003-01-10,N4,0,4444,numbers4
2003-01-13,N4,3,4448,numbers4
2003-01-15,N4,7,4452,numbers4
2003-01-17,N4,2,4456,numbers4
2003-01-20,N4,0,4460,numbers4
2003-01-22,N4,3,4464,numbers4
2003-01-24,N4,2,4468,numbers4
2003-01-27,N4,9,4472,numbers4
2003-01-29,N4,1,4476,numbers4
2003-01-31,N4,3,4480,numbers4
2003-02-03,N4,0,4484,numbers4
2003-02-05,N4,1,4488,numbers4
2003-02-07,N4,7,4492,numbers4
2003-02-10,N4,7,4496,numbers4
2003-02-12,N4,1,4500,numbers4
2003-02-14,N4,4,4504,numbers4
2003-02-17,N4,4,4508,numbers4
2003-02-19,N4,2,4512,numbers4
2003-02-21,N4,1,4516,numbers4
2003-02-24,N4,4,4520,numbers4
2003-02-26,N4,8,4524,numbers4
2003-02-28,N4,8,4528,numbers4
2003-03-03,N4,1,4532,numbers4
2003-03-05,N4,1,4536,numbers4
2003-03-07,N4,9,4540,numbers4
2003-03-10,N4,8,4544,numbers4
2003-03-12,N4,3,4548,numbers4
2003-03-14,N4,5,4552,numbers4
2003-03-17,N4,9,4556,numbers4
2003-03-19,N4,9,4560,numbers4
2003-03-21,N4,3,4564,numbers4
2003-03-24,N4,3,4568,numbers4
2003-03-26,N4,2,4572,numbers4
2003-03-28,N4,9,4576,numbers4
2003-03-31,N4,4,4580,numbers4
2003-04-02,N4,1,4584,numbers4
2003-04-04,N4,9,4588,numbers4
2003-04-07,N4,5,4592,numbers4
2003-04-09,N4,7,4596,numbers4
2003-04-11,N4,4,4600,numbers4
2003-04-14,N4,0,4604,numbers4
2003-04-16,N4,0,4608,numbers4
2003-04-18,N4,6,4612,numbers4
2003-04-21,N4,6,4616,numbers4
2003-04-23,N4,8,4620,numbers4
2003-04-25,N4,2,4624,numbers4
2003-04-28,N4,9,4628,numbers4
2003-04-30,N4,0,4632,numbers4
2003-05-02,N4,3,4636,numbers4
2003-05-05,N4,3,4640,numbers4
2003-05-07,N4,3,4644,numbers4
2003-05-09,N4,9,4648,numbers4
2003-05-12,N4,5,4652,numbers4
2003-05-14,N4,4,4656,numbers4
2003-05-16,N4,3,4660,numbers4
2003-05-19,N4,2,4664,numbers4
2003-05-21,N4,2,4668,numbers4
2003-05-23,N4,8,4672,numbers4
2003-05-26,N4,2,4676,numbers4
2003-05-28,N4,2,4680,numbers4
2003-05-30,N4,6,4684,numbers4
2003-06-02,N4,5,4688,numbers4
2003-06-04,N4,5,4692,numbers4
2003-06-06,N4,9,4696,numbers4
2003-06-09,N4,8,4700,numbers4
2003-06-11,N4,7,4704,numbers4
2003-06-13,N4,4,4708,numbers4
2003-06-16,N4,4,4712,numbers4
2003-06-18,N4,8,4716,numbers4
2003-06-20,N4,3,4720,numbers4
2003-06-23,N4,9,4724,numbers4
2003-06-25,N4,3,4728,numbers4
2003-06-27,N4,5,4732,numbers4
2003-06-30,N4,4,4736,numbers4
2003-07-02,N4,3,4740,numbers4
2003-07-04,N4,9,4744,numbers4
2003-07-07,N4,6,4748,numbers4
2003-07-09,N4,0,4752,numbers4
2003-07-11,N4,1,4756,numbers4
2003-07-14,N4,7,4760,numbers4
2003-07-16,N4,7,4764,numbers4
2003-07-18,N4,9,4768,numbers4
2003-07-21,N4,6,4772,numbers4
2003-07-23,N4,2,4776,numbers4
2003-07-25,N4,5,4780,numbers4
2003-07-28,N4,0,4784,numbers4
2003-07-30,N4,4,4788,numbers4
2003-08-01,N4,1,4792,numbers4
2003-08-04,N4,7,4796,numbers4
2003-08-06,N4,4,4800,numbers4
2003-08-08,N4,2,4804,numbers4
2003-08-11,N4,8,4808,numbers4
2003-08-13,N4,8,4812,numbers4
2003-08-15,N4,6,4816,numbers4
2003-08-18,N4,8,4820,numbers4
2003-08-20,N4,5,4824,numbers4
2003-08-22,N4,4,4828,numbers4
2003-08-25,N4,0,4832,numbers4
2003-08-27,N4,4,4836,numbers4
2003-08-29,N4,0,4840,numbers4
2003-09-01,N4,8,4844,numbers4
2003-09-03,N4,7,4848,numbers4
2003-09-05,N4,4,4852,numbers4
2003-09-08,N4,1,4856,numbers4
2003-09-10,N4,2,4860,numbers4
2003-09-12,N4,3,4864,numbers4
2003-09-15,N4,1,4868,numbers4
2003-09-17,N4,7,4872,numbers4
2003-09-19,N4,4,4876,numbers4
2003-09-22,N4,3,4880,numbers4
2003-09-24,N4,0,4884,numbers4
2003-09-26,N4,2,4888,numbers4
2003-09-29,N4,8,4892,numbers4
2003-10-01,N4,4,4896,numbers4
2003-10-03,N4,5,4900,numbers4
2003-10-06,N4,3,4904,numbers4
2003-10-08,N4,5,4908,numbers4
2003-10-10,N4,5,4912,numbers4
2003-10-13,N4,9,4916,numbers4
2003-10-15,N4,1,4920,numbers4
2003-10-17,N4,4,4924,numbers4
2003-10-20,N4,0,4928,numbers4
2003-10-22,N4,5,4932,numbers4
2003-10-24,N4,0,4936,numbers4
2003-10-27,N4,0,4940,numbers4
2003-10-29,N4,9,4944,numbers4
2003-10-31,N4,9,4948,numbers4
2003-11-03,N4,2,4952,numbers4
2003-11-05,N4,0,4956,numbers4
2003-11-07,N4,7,4960,numbers4
2003-11-10,N4,4,4964,numbers4
2003-11-12,N4,0,4968,numbers4
2003-11-14,N4,3,4972,numbers4
2003-11-17,N4,4,4976,numbers4
2003-11-19,N4,5,4980,numbers4
2003-11-21,N4,2,4984,numbers4
2003-11-24,N4,3,4988,numbers4
2003-11-26,N4,0,4992,numbers4
2003-11-28,N4,5,4996,numbers4
2003-12-01,N4,7,5000,numbers4
2003-12-03,N4,8,5004,numbers4
2003-12-05,N4,5,5008,numbers4
2003-12-08,N4,1,5012,numbers4
2003-12-10,N4,2,5016,numbers4
2003-12-12,N4,8,5020,numbers4
2003-12-15,N4,3,5024,numbers4
2003-12-17,N4,5,5028,numbers4
2003-12-19,N4,7,5032,numbers4
2003-12-22,N4,5,5036,numbers4
2003-12-24,N4,9,5040,numbers4
2003-12-26,N4,9,5044,numbers4
2003-12-29,N4,9,5048,numbers4
2004-01-05,N4,8,5052,numbers4
2004-01-07,N4,4,5056,numbers4
2004-01-09,N4,3,5060,numbers4
2004-01-12,N4,1,5064,numbers4
2004-01-14,N4,5,5068,numbers4
2004-01-16,N4,2,5072,numbers4
2004-01-19,N4,7,5076,numbers4
2004-01-21,N4,3,5080,numbers4
2004-01-23,N4,5,5084,numbers4
2004-01-26,N4,1,5088,numbers4
2004-01-28,N4,5,5092,numbers4
2004-01-30,N4,5,5096,numbers4
2004-02-02,N4,4,5100,numbers4
2004-02-04,N4,2,5104,numbers4
2004-02-06,N4,9,5108,numbers4
2004-02-09,N4,2,5112,numbers4
2004-02-11,N4,7,5116,numbers4
2004-02-13,N4,5,5120,numbers4
2004-02-16,N4,1,5124,numbers4
2004-02-18,N4,1,5128,numbers4
2004-02-20,N4,3,5132,numbers4
2004-02-23,N4,4,5136,numbers4
2004-02-25,N4,2,5140,numbers4
2004-02-27,N4,8,5144,numbers4
2004-03-01,N4,6,5148,numbers4
2004-03-03,N4,3,5152,numbers4
2004-03-05,N4,4,5156,numbers4
2004-03-08,N4,0,5160,numbers4
2004-03-10,N4,8,5164,numbers4
2004-03-12,N4,4,5168,numbers4
2004-03-15,N4,7,5172,numbers4
2004-03-17,N4,4,5176,numbers4
2004-03-19,N4,6,5180,numbers4
2004-03-22,N4,3,5184,numbers4
2004-03-24,N4,9,5188,numbers4
2004-03-26,N4,8,5192,numbers4
2004-03-29,N4,6,5196,numbers4
2004-03-31,N4,2,5200,numbers4
2004-04-02,N4,3,5204,numbers4
2004-04-05,N4,9,5208,numbers4
2004-04-07,N4,0,5212,numbers4
2004-04-09,N4,2,5216,numbers4
2004-04-12,N4,6,5220,numbers4
2004-04-14,N4,0,5224,numbers4
2004-04-16,N4,7,5228,numbers4
2004-04-19,N4,4,5232,numbers4
2004-04-21,N4,5,5236,numbers4
2004-04-23,N4,1,5240,numbers4
2004-04-26,N4,7,5244,numbers4
2004-04-28,N4,6,5248,numbers4
2004-04-30,N4,3,5252,numbers4
2004-05-03,N4,1,5256,numbers4
2004-05-05,N4,3,5260,numbers4
2004-05-07,N4,4,5264,numbers4
2004-05-10,N4,8,5268,numbers4
2004-05-12,N4,5,5272,numbers4
2004-05-14,N4,5,5276,numbers4
2004-05-17,N4,9,5280,numbers4
2004-05-19,N4,9,5284,numbers4
2004-05-21,N4,2,5288,numbers4
2004-05-24,N4,5,5292,numbers4
2004-05-26,N4,7,5296,numbers4
2004-05-28,N4,0,5300,numbers4
2004-05-31,N4,2,5304,numbers4
2004-06-02,N4,7,5308,numbers4
2004-06-04,N4,5,5312,numbers4
2004-06-07,N4,8,5316,numbers4
2004-06-09,N4,9,5320,numbers4
2004-06-11,N4,3,5324,numbers4
2004-06-14,N4,6,5328,numbers4
2004-06-16,N4,9,5332,numbers4
2004-06-18,N4,9,5336,numbers4
2004-06-21,N4,5,5340,numbers4
2004-06-23,N4,3,5344,numbers4
2004-06-25,N4,4,5348,numbers4
2004-06-28,N4,6,5352,numbers4
2004-06-30,N4,4,5356,numbers4
2004-07-01,N4,9,5360,numbers4
2004-07-02,N4,1,5364,numbers4
2004-07-05,N4,5,5368,numbers4
2004-07-06,N4,2,5372,numbers4
2004-07-07,N4,1,5376,numbers4
2004-07-08,N4,8,5380,numbers4
2004-07-09,N4,1,5384,numbers4
2004-07-12,N4,6,5388,numbers4
2004-07-13,N4,0,5392,numbers4
2004-07-14,N4,6,5396,numbers4
2004-07-15,N4,8,5400,numbers4
2004-07-16,N4,6,5404,numbers4
2004-07-19,N4,2,5408,numbers4
2004-07-20,N4,8,5412,numbers4
2004-07-21,N4,6,5416,numbers4
2004-07-22,N4,9,5420,numbers4
2004-07-23,N4,4,5424,numbers4
2004-07-26,N4,1,5428,numbers4
2004-07-27,N4,1,5432,numbers4
2004-07-28,N4,0,5436,numbers4
2004-07-29,N4,8,5440,numbers4
2004-07-30,N4,5,5444,numbers4
2004-08-02,N4,9,5448,numbers4
2004-08-03,N4,1,5452,numbers4
2004-08-04,N4,8,5456,numbers4
2004-08-05,N4,1,5460,numbers4
2004-08-06,N4,0,5464,numbers4
2004-08-09,N4,8,5468,numbers4
2004-08-10,N4,1,5472,numbers4
2004-08-11,N4,6,5476,numbers4
2004-08-12,N4,8,5480,numbers4
2004-08-13,N4,1,5484,numbers4
2004-08-16,N4,1,5488,numbers4
2004-08-17,N4,4,5492,numbers4
2004-08-18,N4,7,5496,numbers4
2004-08-19,N4,0,5500,numbers4
2004-08-20,N4,9,5504,numbers4
2004-08-23,N4,9,5508,numbers4
2004-08-24,N4,4,5512,numbers4
2004-08-25,N4,4,5516,numbers4
2004-08-26,N4,3,5520,numbers4
2004-08-27,N4,3,5524,numbers4
2004-08-30,N4,4,5528,numbers4
2004-08-31,N4,9,5532,numbers4
2004-09-01,N4,5,5536,numbers4
2004-09-02,N4,9,5540,numbers4
2004-09-03,N4,7,5544,numbers4
2004-09-06,N4,2,5548,numbers4
2004-09-07,N4,2,5552,numbers4
2004-09-08,N4,5,5556,numbers4
2004-09-09,N4,4,5560,numbers4
2004-09-10,N4,8,5564,numbers4
2004-09-13,N4,7,5568,numbers4
2004-09-14,N4,4,5572,numbers4
2004-09-15,N4,8,5576,numbers4
2004-09-16,N4,7,5580,numbers4
2004-09-17,N4,0,5584,numbers4
2004-09-20,N4,3,5588,numbers4
2004-09-21,N4,9,5592,numbers4
2004-09-22,N4,2,5596,numbers4
2004-09-23,N4,1,5600,numbers4
2004-09-24,N4,6,5604,numbers4
2004-09-27,N4,1,5608,numbers4
2004-09-28,N4,1,5612,numbers4
2004-09-29,N4,8,5616,numbers4
2004-09-30,N4,2,5620,numbers4
2004-10-01,N4,6,5624,numbers4
2004-10-04,N4,8,5628,numbers4
2004-10-05,N4,8,5632,numbers4
2004-10-06,N4,3,5636,numbers4
